Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,172,1,1,BigMECGreedy,0.05,33.3333333333333,26,53.6886,153,27,0.0017361,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,173,1,1,BigMECGreedy,0.05,30.0,24,51.2332,153,27,0.0014466,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,174,1,1,BigMECGreedy,0.05,31.6666666666667,20,44.3316,153,27,0.0011883,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,175,1,1,BigMECGreedy,0.05,36.6666666666667,25,38.158,153,27,0.0013025,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,176,1,1,BigMECGreedy,0.05,33.3333333333333,26,52.6932,154,26,0.0013717,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,177,1,1,BigMECGreedy,0.05,28.8888888888889,21,59.8622,155,25,0.0013166,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,178,1,1,BigMECGreedy,0.05,33.3333333333333,24,51.2332,154,26,0.0013167,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,179,1,1,BigMECGreedy,0.05,31.6666666666667,23,34.7072,154,26,0.0014482,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,180,1,1,BigMECGreedy,0.05,36.1111111111111,15,19.9086,154,26,0.0012395,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,181,1,1,BigMECGreedy,0.05,31.1111111111111,16,38.4254,155,25,0.0020471,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,182,1,1,BigMECGreedy,0.05,35.5555555555556,22,49.7732,154,26,0.0018835,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,183,1,1,BigMECGreedy,0.05,28.8888888888889,22,44.7962,154,26,0.0013952,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,184,1,1,BigMECGreedy,0.05,32.7777777777778,23,47.517,153,27,0.0016427,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,185,1,1,BigMECGreedy,0.05,31.6666666666667,23,35.7026,153,27,0.0017427,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,186,1,1,BigMECGreedy,0.05,28.3333333333333,15,35.7046,153,27,0.0020076,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,187,1,1,BigMECGreedy,0.05,25.5555555555556,21,34.2426,153,27,0.0024129,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,188,1,1,BigMECGreedy,0.05,30.5555555555556,21,58.8668,153,27,0.0014094,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,189,1,1,BigMECGreedy,0.05,29.4444444444444,25,53.954,153,27,0.001191,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,190,1,1,BigMECGreedy,0.05,25.5555555555556,25,38.158,153,27,0.001209,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,191,1,1,BigMECGreedy,0.05,26.1111111111111,24,38.4234,153,27,0.0006989,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,192,1,1,BigMECGreedy,0.05,30.5555555555556,23,63.313,153,27,0.0010529,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,193,1,1,BigMECGreedy,0.05,34.4444444444444,26,64.5076,153,27,0.0011031,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,194,1,1,BigMECGreedy,0.05,32.2222222222222,21,28.2702,153,27,0.0011122,0,,0,0,0
