Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,91,51,1,BigMECGreedy,0.05,46.6666666666667,21,33.2472,138,42,0.0009816,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,92,51,1,BigMECGreedy,0.05,56.1111111111111,17,26.3456,138,42,0.0010446,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,93,51,1,BigMECGreedy,0.05,51.1111111111111,20,28.5356,138,42,0.0004114,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,94,51,1,BigMECGreedy,0.05,50.5555555555556,28,40.348,140,40,0.0005895,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,95,51,1,BigMECGreedy,0.05,50.0,18,28.071,140,40,0.0008527,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,96,51,1,BigMECGreedy,0.05,42.7777777777778,13,19.444,141,39,0.0009596,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,97,51,1,BigMECGreedy,0.05,42.2222222222222,15,21.8994,141,39,0.0006614,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,98,51,1,BigMECGreedy,0.05,57.7777777777778,17,24.3548,140,40,0.0009005,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,99,51,1,BigMECGreedy,0.05,56.6666666666667,14,22.1648,141,39,0.0004223,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,100,51,1,BigMECGreedy,0.05,51.6666666666667,22,34.9726,141,39,0.000732,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,101,51,1,BigMECGreedy,0.05,56.1111111111111,26,39.8834,140,40,0.0006177,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,102,51,1,BigMECGreedy,0.05,57.2222222222222,19,27.8056,140,40,0.0006729,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,103,51,1,BigMECGreedy,0.05,56.6666666666667,15,22.8948,139,41,0.0004117,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,104,51,1,BigMECGreedy,0.05,49.4444444444444,18,23.094,139,41,0.000854,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,105,51,1,BigMECGreedy,0.05,49.4444444444444,13,18.4486,138,42,0.0009126,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,106,51,1,BigMECGreedy,0.05,44.4444444444444,23,35.7026,138,42,0.0009627,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,107,51,1,BigMECGreedy,0.05,51.1111111111111,14,19.1786,138,42,0.0009061,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,108,51,1,BigMECGreedy,0.05,55.5555555555556,22,31.9864,138,42,0.0007664,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,109,51,1,BigMECGreedy,0.05,40.5555555555556,27,35.6364,138,42,0.0009429,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,110,51,1,BigMECGreedy,0.05,46.6666666666667,16,21.634,138,42,0.0003941,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,111,51,1,BigMECGreedy,0.05,51.1111111111111,20,28.5356,138,42,0.000562,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,112,51,1,BigMECGreedy,0.05,45.5555555555556,23,33.7118,139,41,0.0003528,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,113,51,1,BigMECGreedy,0.05,56.6666666666667,14,18.1832,139,41,0.0009408,0,,0,0,0
